格点编号       	x坐标          	y坐标          	速度x          	速度y
3982	8.050135E-01	6.636518E-01	-2.827562E-01	7.124024E-01
3983	9.236817E-01	6.448633E-01	-1.043810E-01	8.725227E-01
3984	8.157777E-01	6.574441E-01	-2.596520E-01	7.368115E-01
3985	9.782804E-01	8.127019E-01	-5.671460E-02	5.537510E-01
3986	8.265425E-01	6.512318E-01	-2.371164E-01	7.604468E-01
3987	9.344939E-01	6.385621E-01	-8.616936E-02	8.876081E-01
3988	9.453387E-01	6.446995E-01	-7.503218E-02	8.852280E-01
3989	8.373565E-01	6.574465E-01	-2.321393E-01	7.677274E-01
3990	8.160416E-01	7.320815E-01	-3.639365E-01	6.246571E-01
3991	8.482725E-01	6.885403E-01	-2.561519E-01	7.371680E-01
3992	6.429027E-01	3.722931E-01	3.518277E-01	3.995486E-01
3993	9.781757E-01	7.628200E-01	-5.035461E-02	6.764692E-01
3994	9.561629E-01	6.383739E-01	-5.781708E-02	8.984028E-01
3995	9.669833E-01	6.320411E-01	-4.172878E-02	9.102704E-01
3996	7.045906E-01	3.105299E-01	4.488205E-01	4.963049E-01
3997	8.384947E-01	8.070204E-01	-3.992980E-01	4.980165E-01
3998	9.661994E-01	3.576557E-01	4.583262E-02	8.965880E-01
3999	9.666239E-01	4.823255E-01	5.808480E-03	9.929751E-01
4000	7.396469E-01	7.247683E-01	-4.735162E-01	5.202415E-01
4001	8.904678E-01	8.618266E-01	-3.060670E-01	3.959246E-01
4002	9.666005E-01	4.698155E-01	9.916867E-03	9.900321E-01
4003	8.560690E-01	1.731815E-01	3.738343E-01	4.655983E-01
4004	7.144904E-01	6.990792E-01	-4.574825E-01	5.058794E-01
4005	9.219273E-01	1.113042E-01	2.281264E-01	3.323367E-01
4006	5.219632E-01	4.953201E-01	1.466696E-02	6.893712E-02
4007	5.470168E-01	5.158992E-01	-4.938444E-02	1.469876E-01
4008	8.009409E-01	7.867784E-01	-4.588948E-01	5.033732E-01
4009	7.168020E-01	3.282101E-01	3.992172E-01	5.401559E-01
4010	9.889069E-01	5.191514E-01	-2.095097E-03	9.975845E-01
4011	9.779714E-01	6.006275E-01	-2.149802E-02	9.481704E-01
4012	9.889932E-01	5.691210E-01	-7.448469E-03	9.759317E-01
4013	9.665418E-01	4.073042E-01	3.012362E-02	9.526096E-01
4014	9.665428E-01	4.198016E-01	2.615476E-02	9.630833E-01
4015	9.251409E-01	8.942985E-01	-2.202850E-01	3.170279E-01
4016	6.441924E-01	5.834092E-01	-2.329218E-01	4.227196E-01
4017	9.886985E-01	3.568330E-01	1.543283E-02	8.999786E-01
4018	6.862903E-01	6.701526E-01	-4.246681E-01	4.753444E-01
4019	9.769762E-01	2.887012E-01	4.452644E-02	7.855881E-01
4020	9.921963E-01	1.869148E-02	2.447124E-02	5.866964E-02
4021	9.921960E-01	9.813087E-01	-2.447226E-02	5.866922E-02
4022	6.434597E-01	6.294745E-01	-3.561268E-01	4.000484E-01
4023	9.650635E-01	1.210845E-01	1.017060E-01	3.690560E-01
4024	9.646913E-01	2.332587E-01	8.228215E-02	6.648451E-01
4025	9.646785E-01	2.459545E-01	7.929265E-02	6.937697E-01
4026	9.642573E-01	1.827300E-01	9.409133E-02	5.396284E-01
4027	9.644901E-01	1.954794E-01	9.098507E-02	5.726549E-01
4028	9.781710E-01	9.487260E-01	-6.763696E-02	1.600092E-01
4029	9.794264E-01	5.063308E-02	6.377350E-02	1.580678E-01
4030	6.523883E-01	6.376840E-01	-3.720578E-01	4.182364E-01
4031	9.409977E-01	7.390409E-02	1.793562E-01	2.261546E-01
4032	9.777036E-01	4.632283E-01	8.067259E-03	9.908989E-01
4033	5.901686E-01	5.761793E-01	-2.275991E-01	2.715335E-01
4034	5.804453E-01	4.313601E-01	2.071745E-01	2.442534E-01
4035	8.795695E-01	1.349497E-01	3.366798E-01	3.822774E-01
4036	9.879590E-01	1.575224E-01	3.328169E-02	4.745784E-01
4037	9.882572E-01	1.195984E-01	3.430988E-02	3.667014E-01
4038	7.294394E-01	2.843465E-01	4.709317E-01	5.142277E-01
4039	7.918394E-01	2.226551E-01	4.654762E-01	5.109963E-01
4040	7.823309E-01	2.416109E-01	4.583421E-01	5.334865E-01
4041	5.677851E-01	5.386253E-01	-1.183129E-01	2.097933E-01
4042	6.865933E-01	6.576969E-01	-3.960320E-01	4.866880E-01
4043	8.704556E-01	8.567752E-01	-3.564354E-01	3.994005E-01
4044	7.302725E-01	7.170382E-01	-4.723832E-01	5.139482E-01
4045	6.739032E-01	3.554892E-01	3.747199E-01	4.669277E-01
4046	9.425738E-01	8.567980E-02	1.729715E-01	2.616164E-01
4047	6.252313E-01	6.117547E-01	-3.176443E-01	3.599697E-01
4048	6.100249E-01	4.182038E-01	2.391195E-01	3.276866E-01
4049	6.958352E-01	3.292417E-01	4.173760E-01	4.960760E-01
4050	9.776430E-01	4.007456E-01	2.153002E-02	9.494311E-01
4051	7.734225E-01	7.573226E-01	-4.723905E-01	5.229484E-01
4052	7.927249E-01	2.349198E-01	4.484084E-01	5.351476E-01
4053	8.259254E-01	2.056754E-01	4.151866E-01	5.143005E-01
4054	7.737091E-01	7.445956E-01	-4.535059E-01	5.448411E-01
4055	8.519771E-01	8.406197E-01	-3.933975E-01	4.290702E-01
4056	6.443862E-01	6.115385E-01	-3.085670E-01	4.115780E-01
4057	6.336684E-01	3.804733E-01	3.348779E-01	3.792908E-01
4058	8.284995E-01	8.001887E-01	-4.152799E-01	5.041037E-01
4059	9.408980E-01	9.278666E-01	-1.798895E-01	2.208175E-01
4060	7.602470E-01	2.680346E-01	4.554843E-01	5.442165E-01
4061	7.057999E-01	3.227777E-01	4.217854E-01	5.114443E-01
4062	7.942003E-01	7.679011E-01	-4.492508E-01	5.317780E-01
4063	8.792494E-01	8.653328E-01	-3.376665E-01	3.813726E-01
4064	8.460623E-01	1.810202E-01	3.917931E-01	4.767729E-01
4065	5.581144E-01	4.700045E-01	9.253035E-02	1.807536E-01
4066	9.742813E-01	1.754885E-01	6.875170E-02	5.220976E-01
4067	7.071570E-01	6.806475E-01	-4.276680E-01	5.108540E-01
4068	9.044546E-01	1.067658E-01	2.792006E-01	3.144434E-01
4069	6.206815E-01	5.811180E-01	-2.341883E-01	3.581610E-01
4070	5.275595E-01	5.142918E-01	-4.471586E-02	8.638534E-02
4071	9.063410E-01	8.943081E-01	-2.741705E-01	3.119638E-01
4072	9.683825E-01	9.414534E-01	-9.749332E-02	1.819929E-01
4073	5.912061E-01	5.640922E-01	-1.918400E-01	2.769178E-01
4074	7.326137E-01	7.072481E-01	-4.513009E-01	5.309049E-01
4075	8.803170E-01	1.473688E-01	3.285429E-01	4.154109E-01
4076	7.204970E-01	2.906725E-01	4.703568E-01	5.054396E-01
4077	5.795978E-01	4.492725E-01	1.537556E-01	2.443299E-01
4078	6.757352E-01	3.373249E-01	4.164358E-01	4.574538E-01
4079	9.340279E-01	9.192259E-02	1.972560E-01	2.786914E-01
4080	5.587016E-01	5.312759E-01	-9.643472E-02	1.824886E-01
4081	5.580407E-01	4.869315E-01	4.036382E-02	1.811788E-01
4082	6.871448E-01	3.244950E-01	4.358903E-01	4.724497E-01
4083	9.920430E-01	1.814375E-01	2.104330E-02	5.394658E-01
4084	6.013268E-01	4.250336E-01	2.216196E-01	3.043388E-01
4085	5.128430E-01	5.000000E-01	1.137624E-14	4.033652E-02
4086	6.656363E-01	3.625087E-01	3.632241E-01	4.515290E-01
4087	7.738793E-01	2.369174E-01	4.796767E-01	5.135890E-01
4088	8.198425E-01	7.943209E-01	-4.281385E-01	5.082312E-01
4089	6.455094E-01	5.935987E-01	-2.600709E-01	4.224312E-01
4090	6.353326E-01	3.909933E-01	3.059050E-01	3.885158E-01
4091	8.081278E-01	2.026159E-01	4.559087E-01	4.896546E-01
4092	6.351299E-01	6.095206E-01	-3.073785E-01	3.877455E-01
4093	8.505372E-01	8.228006E-01	-3.841651E-01	4.711919E-01
4094	7.846099E-01	7.723961E-01	-4.728225E-01	5.111838E-01
4095	9.371641E-01	9.097634E-01	-1.882970E-01	2.742726E-01
4096	7.515401E-01	2.753293E-01	4.564481E-01	5.407605E-01
4097	8.372813E-01	1.879135E-01	4.064185E-01	4.854879E-01
4098	8.722876E-01	8.470003E-01	-3.462892E-01	4.256480E-01
4099	9.803274E-01	6.197169E-02	6.059712E-02	1.930929E-01
4100	8.720792E-01	1.530437E-01	3.467985E-01	4.256427E-01
4101	7.630680E-01	2.493207E-01	4.800786E-01	5.189889E-01
4102	9.019209E-01	1.247817E-01	2.802663E-01	3.640567E-01
4103	9.715538E-01	5.548741E-02	8.789487E-02	1.727452E-01
4104	7.551767E-01	7.448888E-01	-4.838425E-01	5.161574E-01
4105	8.945048E-01	8.819075E-01	-3.032514E-01	3.428166E-01
4106	5.825649E-01	5.579817E-01	-1.750894E-01	2.522432E-01
4107	9.598186E-01	9.352621E-01	-1.233038E-01	2.003738E-01
4108	6.973096E-01	6.851662E-01	-4.472357E-01	4.853760E-01
4109	5.283820E-01	5.043053E-01	-1.347146E-02	8.903852E-02
4110	9.816407E-01	2.355705E-01	4.256671E-02	6.732157E-01
4111	6.062015E-01	5.955125E-01	-2.792793E-01	3.128536E-01
4112	6.465239E-01	6.205352E-01	-3.312069E-01	4.127624E-01
4113	3.619619E-01	6.522249E-01	-4.176079E-01	-3.730533E-01
4114	6.468897E-01	6.615158E-01	-4.350937E-01	3.891608E-01
4115	4.934979E-01	9.889462E-01	-9.991886E-01	-7.091674E-04
4116	3.182334E-01	6.963736E-01	-4.867414E-01	-4.408684E-01
4117	5.560018E-01	9.889515E-01	-9.839703E-01	6.074012E-03
4118	4.309812E-01	9.889705E-01	-9.759983E-01	-7.452954E-03
4119	6.890382E-01	7.047565E-01	-4.971062E-01	4.477459E-01
4120	2.750200E-01	7.398737E-01	-5.203417E-01	-4.735688E-01
4121	6.184634E-01	9.889264E-01	-9.309790E-01	1.264779E-02
4122	6.021655E-01	6.175105E-01	-3.424141E-01	2.942252E-01
4123	3.685059E-01	9.889821E-01	-9.153317E-01	-1.389296E-02
4124	7.341665E-01	7.487772E-01	-5.222247E-01	4.763400E-01
4125	4.069825E-01	6.091390E-01	-3.219392E-01	-2.713136E-01
4126	2.305594E-01	7.835062E-01	-5.151859E-01	-4.710120E-01
4127	6.806716E-01	9.886518E-01	-8.426597E-01	1.916239E-02
4128	3.060311E-01	9.890486E-01	-8.195228E-01	-1.968784E-02
4129	7.769777E-01	7.919992E-01	-5.118934E-01	4.647195E-01
4130	1.958546E-01	8.180876E-01	-4.854789E-01	-4.416922E-01
4131	7.306325E-01	9.884804E-01	-7.483051E-01	2.398157E-02
4132	5.660999E-01	5.798664E-01	-2.429494E-01	1.997141E-01
4133	2.561302E-01	9.891228E-01	-7.201721E-01	-2.368868E-02
4134	8.114464E-01	8.272841E-01	-4.781264E-01	4.283915E-01
4135	1.613746E-01	8.540580E-01	-4.353884E-01	-3.869243E-01
4136	7.805194E-01	9.883500E-01	-6.357398E-01	2.823212E-02
4137	4.423330E-01	5.743145E-01	-2.275646E-01	-1.752888E-01
4138	2.061553E-01	9.891486E-01	-6.029683E-01	-2.718208E-02
4139	8.481935E-01	8.622180E-01	-4.167037E-01	3.726583E-01
4140	1.264101E-01	8.887446E-01	-3.633871E-01	-3.157953E-01
4141	8.318780E-01	9.886618E-01	-5.036346E-01	3.075951E-02
4142	5.399685E-01	5.554947E-01	-1.720941E-01	1.233367E-01
4143	1.686760E-01	9.891676E-01	-5.051640E-01	-2.935797E-02
4144	8.732306E-01	8.901275E-01	-3.649385E-01	3.118802E-01
4145	8.677652E-01	9.881787E-01	-4.033033E-01	3.397099E-02
4146	1.312034E-01	9.891790E-01	-4.003833E-01	-3.114199E-02
4147	4.700096E-01	5.478979E-01	-1.492435E-01	-9.301520E-02
4148	8.983624E-01	9.153126E-01	-3.028614E-01	2.496358E-01
4149	1.001308E-01	9.141274E-01	-2.982166E-01	-2.534381E-01
4150	9.374576E-02	9.891961E-01	-2.901047E-01	-3.247375E-02
4151	9.055653E-01	9.880899E-01	-2.921377E-01	3.577387E-02
4152	8.053825E-01	9.875189E-01	-5.735805E-01	3.209886E-02
4153	2.311395E-01	9.891250E-01	-6.636055E-01	-2.554135E-02
4154	2.810820E-01	9.891144E-01	-7.722236E-01	-2.170480E-02
4155	7.556095E-01	9.884595E-01	-6.940800E-01	2.607862E-02
4156	3.310375E-01	9.890288E-01	-8.618844E-01	-1.744489E-02
4157	6.557595E-01	9.887746E-01	-8.820978E-01	1.657268E-02
4158	7.056356E-01	9.885360E-01	-7.979663E-01	2.167705E-02
4159	3.934925E-01	9.889805E-01	-9.439748E-01	-1.136632E-02
4160	5.934986E-01	9.889550E-01	-9.565932E-01	1.004427E-02
4161	4.559903E-01	9.889580E-01	-9.898613E-01	-4.779947E-03
4162	5.309970E-01	9.889452E-01	-9.946622E-01	3.375954E-03
4163	5.237263E-01	5.371994E-01	-1.162758E-01	7.396146E-02
4164	5.848201E-01	5.990844E-01	-2.954704E-01	2.506727E-01
4165	3.903659E-01	6.248864E-01	-3.598978E-01	-3.119998E-01
4166	4.244639E-01	5.907437E-01	-2.733526E-01	-2.255947E-01
4167	6.197674E-01	6.337474E-01	-3.793884E-01	3.354830E-01
4168	3.448353E-01	6.684638E-01	-4.460745E-01	-4.043065E-01
4169	3.014564E-01	7.137371E-01	-5.049907E-01	-4.572773E-01
4170	6.638099E-01	6.784837E-01	-4.629189E-01	4.168363E-01
4171	7.091427E-01	7.209092E-01	-5.064547E-01	4.694976E-01
4172	2.556705E-01	7.585341E-01	-5.222848E-01	-4.776747E-01
4173	7.510000E-01	7.667052E-01	-5.238863E-01	4.745671E-01
4174	7.968378E-01	8.108460E-01	-4.936573E-01	4.496633E-01
4175	2.135103E-01	8.018470E-01	-5.049830E-01	-4.567554E-01
4176	1.786655E-01	8.381200E-01	-4.649200E-01	-4.122112E-01
4177	8.302711E-01	8.445835E-01	-4.489137E-01	4.039652E-01
4178	1.428535E-01	8.706137E-01	-3.985209E-01	-3.562249E-01
4179	9.180751E-01	9.321181E-01	-2.487763E-01	2.046731E-01
4180	8.064421E-02	9.331050E-01	-2.451349E-01	-2.019538E-01
4181	6.461426E-02	9.505792E-01	-1.991755E-01	-1.514621E-01
4182	9.342514E-01	9.504874E-01	-2.026137E-01	1.516288E-01
4183	4.859297E-01	5.277753E-01	-8.706297E-02	-4.402058E-02
4184	9.309290E-01	9.886960E-01	-2.151584E-01	3.467249E-02
4185	6.896728E-02	9.892954E-01	-2.148543E-01	-3.283712E-02
4186	4.714797E-02	9.670829E-01	-1.467903E-01	-1.020976E-01
4187	9.529296E-01	9.681230E-01	-1.465995E-01	9.888602E-02
4188	5.050239E-01	5.218068E-01	-6.844593E-02	1.574534E-02
4189	9.561938E-01	9.886078E-01	-1.370995E-01	3.544361E-02
4190	4.397588E-02	9.885513E-01	-1.376262E-01	-3.561678E-02
4191	2.964177E-02	9.873230E-01	-9.291410E-02	-3.964306E-02
4192	9.703574E-01	9.873250E-01	-9.291680E-02	3.963659E-02
4193	5.657692E-02	9.891511E-01	-1.767046E-01	-3.353934E-02
4194	6.313193E-02	9.787306E-01	-1.965974E-01	-6.546117E-02
4195	7.537235E-02	9.786098E-01	-2.340532E-01	-6.527488E-02
4196	6.973602E-02	9.682632E-01	-2.162545E-01	-9.715989E-02
4197	8.165793E-02	9.676530E-01	-2.524224E-01	-9.812639E-02
4198	8.766015E-02	9.784433E-01	-2.713013E-01	-6.512080E-02
4199	9.399999E-02	9.675839E-01	-2.895283E-01	-9.726135E-02
4200	8.821046E-02	9.566335E-01	-2.710528E-01	-1.306370E-01
4201	1.003276E-01	9.568414E-01	-3.071505E-01	-1.285129E-01
4202	1.062751E-01	9.675783E-01	-3.260063E-01	-9.606497E-02
4203	1.125478E-01	9.568407E-01	-3.430799E-01	-1.268118E-01
4204	1.065097E-01	9.462248E-01	-3.237257E-01	-1.588122E-01
4205	1.186678E-01	9.460895E-01	-3.590185E-01	-1.569779E-01
4206	1.248825E-01	9.567945E-01	-3.788257E-01	-1.250363E-01
4207	1.309797E-01	9.459961E-01	-3.942280E-01	-1.547518E-01
4208	1.372831E-01	9.567481E-01	-4.141874E-01	-1.230575E-01
4209	1.434118E-01	9.459159E-01	-4.291824E-01	-1.522202E-01
4210	1.370259E-01	9.351316E-01	-4.086712E-01	-1.839183E-01
4211	1.495481E-01	9.350534E-01	-4.433343E-01	-1.806688E-01
4212	1.558920E-01	9.458720E-01	-4.636197E-01	-1.493370E-01
4213	1.620731E-01	9.350290E-01	-4.773317E-01	-1.769860E-01
4214	1.683756E-01	9.458437E-01	-4.973559E-01	-1.461765E-01
4215	1.745627E-01	9.350150E-01	-5.105000E-01	-1.730107E-01
4216	1.683076E-01	9.242086E-01	-4.902252E-01	-2.036520E-01
4217	1.808128E-01	9.242091E-01	-5.228029E-01	-1.988203E-01
4218	1.870485E-01	9.349989E-01	-5.428712E-01	-1.687739E-01
4219	1.932884E-01	9.241986E-01	-5.544949E-01	-1.937221E-01
4220	1.995283E-01	9.349801E-01	-5.743906E-01	-1.642845E-01
4221	2.057466E-01	9.241778E-01	-5.852876E-01	-1.883578E-01
4222	1.995219E-01	9.134079E-01	-5.649987E-01	-2.176150E-01
4223	2.119627E-01	9.133843E-01	-5.950372E-01	-2.113466E-01
4224	2.181986E-01	9.241491E-01	-6.151646E-01	-1.827236E-01
4225	2.244092E-01	9.133534E-01	-6.241746E-01	-2.047658E-01
4226	2.181693E-01	9.025964E-01	-6.035772E-01	-2.332169E-01
4227	2.306146E-01	9.025594E-01	-6.319477E-01	-2.256682E-01
4228	2.368604E-01	9.133167E-01	-6.523636E-01	-1.978773E-01
4229	2.430680E-01	9.025172E-01	-6.593642E-01	-2.177749E-01
4230	2.493132E-01	9.132754E-01	-6.795532E-01	-1.906891E-01
4231	2.555250E-01	9.024719E-01	-6.857748E-01	-2.095451E-01
4232	2.492786E-01	8.917159E-01	-6.650722E-01	-2.364681E-01
4233	2.617401E-01	8.916654E-01	-6.906724E-01	-2.271755E-01
4234	2.679837E-01	9.024259E-01	-7.111358E-01	-2.009872E-01
4235	2.742007E-01	8.916148E-01	-7.152094E-01	-2.175269E-01
4236	2.804418E-01	9.023793E-01	-7.354035E-01	-1.921150E-01
4237	2.866589E-01	8.915646E-01	-7.386437E-01	-2.075376E-01
4238	2.804229E-01	8.808009E-01	-7.179041E-01	-2.327848E-01
4239	2.928799E-01	8.807483E-01	-7.404799E-01	-2.216605E-01
4240	2.991144E-01	8.915145E-01	-7.609395E-01	-1.972233E-01
4241	3.053329E-01	8.806967E-01	-7.619130E-01	-2.101895E-01
4242	3.115673E-01	8.914643E-01	-7.820635E-01	-1.866001E-01
4243	3.177826E-01	8.806455E-01	-7.821726E-01	-1.983896E-01
4244	3.115532E-01	8.698783E-01	-7.614391E-01	-2.218205E-01
4245	3.239988E-01	8.698269E-01	-7.808184E-01	-2.088353E-01
4246	3.302300E-01	8.805947E-01	-8.012303E-01	-1.862781E-01
4247	3.364432E-01	8.697764E-01	-7.990008E-01	-1.955212E-01
4248	3.302148E-01	8.590084E-01	-7.779874E-01	-2.179241E-01
4249	3.426574E-01	8.589591E-01	-7.952875E-01	-2.034014E-01
4250	3.488866E-01	8.697264E-01	-8.159590E-01	-1.818986E-01
4251	3.550988E-01	8.589101E-01	-8.113690E-01	-1.885593E-01
4252	3.613289E-01	8.696765E-01	-8.316669E-01	-1.679892E-01
4253	3.675391E-01	8.588611E-01	-8.262075E-01	-1.734209E-01
4254	3.613120E-01	8.480956E-01	-8.052867E-01	-1.938514E-01
4255	3.737497E-01	8.480476E-01	-8.192531E-01	-1.774887E-01
4256	3.799784E-01	8.588117E-01	-8.397807E-01	-1.580092E-01
4257	3.861867E-01	8.479989E-01	-8.319650E-01	-1.608472E-01
4258	3.924172E-01	8.587617E-01	-8.520682E-01	-1.423474E-01
4259	3.986231E-01	8.479493E-01	-8.434034E-01	-1.439516E-01
4260	3.923946E-01	8.371882E-01	-8.226629E-01	-1.623347E-01
4261	4.048288E-01	8.371391E-01	-8.332576E-01	-1.442168E-01
4262	4.110604E-01	8.478990E-01	-8.535523E-01	-1.268255E-01
4263	4.172645E-01	8.370895E-01	-8.425794E-01	-1.258668E-01
4264	4.234990E-01	8.478480E-01	-8.623966E-01	-1.094939E-01
4265	4.297010E-01	8.370388E-01	-8.506126E-01	-1.073142E-01
4266	4.234684E-01	8.262824E-01	-8.301521E-01	-1.235991E-01
4267	4.359019E-01	8.262315E-01	-8.373857E-01	-1.038454E-01
4268	4.421366E-01	8.369863E-01	-8.573431E-01	-8.858917E-02
4269	4.483359E-01	8.261793E-01	-8.433385E-01	-8.392259E-02
4270	4.545735E-01	8.369330E-01	-8.627633E-01	-6.971634E-02
4271	4.607717E-01	8.261266E-01	-8.480033E-01	-6.385817E-02
4272	4.545336E-01	8.153741E-01	-8.279338E-01	-7.801446E-02
4273	4.669702E-01	8.153234E-01	-8.318660E-01	-5.677990E-02
4274	4.732132E-01	8.260758E-01	-8.513777E-01	-4.367559E-02
4275	4.794104E-01	8.152738E-01	-8.345304E-01	-3.544190E-02
4276	4.856592E-01	8.260269E-01	-8.534545E-01	-2.340819E-02
4277	4.918521E-01	8.152242E-01	-8.359199E-01	-1.403690E-02
4278	4.856046E-01	8.044733E-01	-8.163616E-01	-2.605656E-02
4279	4.981041E-01	8.259765E-01	-8.542239E-01	-3.096420E-03
4280	5.042934E-01	8.151732E-01	-8.360300E-01	7.398967E-03
4281	5.105481E-01	8.259246E-01	-8.536854E-01	1.722911E-02
4282	5.167343E-01	8.151211E-01	-8.348611E-01	2.883348E-02
4283	5.229910E-01	8.258714E-01	-8.518406E-01	3.753786E-02
4284	5.291748E-01	8.150678E-01	-8.324155E-01	5.023409E-02
4285	5.354332E-01	8.258171E-01	-8.486931E-01	5.779948E-02
4286	5.416147E-01	8.150133E-01	-8.286974E-01	7.156841E-02
4287	5.478745E-01	8.257615E-01	-8.442481E-01	7.798316E-02
4288	5.353576E-01	8.042658E-01	-8.117873E-01	6.394886E-02
4289	5.540540E-01	8.149576E-01	-8.237130E-01	9.280407E-02
4290	5.603149E-01	8.257048E-01	-8.385133E-01	9.805834E-02
4291	5.664925E-01	8.149007E-01	-8.174704E-01	1.139085E-01
4292	5.727535E-01	8.256464E-01	-8.314975E-01	1.179936E-01
4293	5.789304E-01	8.148429E-01	-8.099800E-01	1.348501E-01
4294	5.851938E-01	8.255892E-01	-8.232146E-01	1.377625E-01
4295	5.790234E-01	8.363978E-01	-8.441015E-01	1.208042E-01
4296	5.914680E-01	8.363429E-01	-8.350121E-01	1.393814E-01
4297	5.976356E-01	8.255331E-01	-8.136767E-01	1.573340E-01
4298	6.039156E-01	8.362914E-01	-8.246504E-01	1.577584E-01
4299	5.168064E-01	8.366769E-01	-8.700155E-01	2.590570E-02
4300	6.100826E-01	8.254819E-01	-8.029010E-01	1.766799E-01
4301	6.163640E-01	8.362406E-01	-8.130303E-01	1.759050E-01
4302	6.101969E-01	8.470501E-01	-8.341503E-01	1.568433E-01
4303	6.226475E-01	8.469999E-01	-8.216784E-01	1.737787E-01
4304	6.288127E-01	8.361903E-01	-8.001694E-01	1.937926E-01
4305	6.351055E-01	8.469593E-01	-8.079557E-01	1.904573E-01
4306	6.289642E-01	8.577995E-01	-8.288491E-01	1.702864E-01
4307	6.414186E-01	8.577541E-01	-8.142541E-01	1.857425E-01
4308	6.475582E-01	8.469124E-01	-7.929959E-01	2.068533E-01
4309	6.538715E-01	8.577074E-01	-7.984150E-01	2.009235E-01
4310	5.726698E-01	8.040979E-01	-7.953305E-01	1.306600E-01
4311	6.600111E-01	8.468661E-01	-7.768254E-01	2.229412E-01
4312	6.663195E-01	8.576537E-01	-7.813552E-01	2.158100E-01
4313	6.352916E-01	8.686144E-01	-8.345154E-01	1.654093E-01
4314	6.724590E-01	8.468118E-01	-7.594659E-01	2.387020E-01
4315	6.787622E-01	8.575924E-01	-7.631025E-01	2.303825E-01
4316	6.661561E-01	8.360337E-01	-7.543434E-01	2.456329E-01
4317	6.726293E-01	8.684444E-01	-7.843923E-01	2.072940E-01
4318	6.850657E-01	8.683750E-01	-7.652577E-01	2.206820E-01
4319	6.789397E-01	8.792366E-01	-7.859422E-01	1.974025E-01
4320	6.913693E-01	8.791584E-01	-7.659394E-01	2.096144E-01
4321	6.974977E-01	8.683012E-01	-7.449617E-01	2.337491E-01
4322	7.037944E-01	8.790760E-01	-7.447770E-01	2.215242E-01
4323	7.099248E-01	8.682242E-01	-7.235391E-01	2.464739E-01
4324	7.162152E-01	8.789917E-01	-7.224903E-01	2.331114E-01
4325	6.976723E-01	8.899399E-01	-7.651603E-01	1.971992E-01
4326	6.786051E-01	8.359795E-01	-7.367298E-01	2.622207E-01
4327	6.723070E-01	8.252129E-01	-7.310376E-01	2.689321E-01
4328	7.223467E-01	8.681462E-01	-7.010270E-01	2.588335E-01
4329	7.286318E-01	8.789070E-01	-6.991163E-01	2.443555E-01
4330	6.847555E-01	8.251533E-01	-7.132126E-01	2.863029E-01
4331	6.784591E-01	8.143994E-01	-7.069765E-01	2.927718E-01
4332	7.347628E-01	8.680688E-01	-6.774640E-01	2.708059E-01
4333	7.410474E-01	8.788323E-01	-6.746940E-01	2.552215E-01
4334	7.349179E-01	8.896611E-01	-6.958007E-01	2.285842E-01
4335	7.473370E-01	8.895949E-01	-6.705378E-01	2.383511E-01
4336	7.412114E-01	9.004270E-01	-6.911082E-01	2.115154E-01
4337	7.536335E-01	9.003633E-01	-6.650244E-01	2.202116E-01
4338	7.597531E-01	8.895276E-01	-6.442639E-01	2.477662E-01
4339	7.660555E-01	9.003059E-01	-6.379357E-01	2.285688E-01
4340	7.475109E-01	9.111993E-01	-6.850634E-01	1.931881E-01
4341	6.909079E-01	8.143296E-01	-6.889812E-01	3.108834E-01
4342	6.846098E-01	8.035951E-01	-6.822362E-01	3.170774E-01
4343	6.721655E-01	8.036575E-01	-6.992809E-01	2.978359E-01
4344	6.783074E-01	7.928621E-01	-6.740334E-01	3.218676E-01
4345	6.658733E-01	7.929147E-01	-6.901155E-01	3.015148E-01
4346	6.720091E-01	7.821250E-01	-6.643587E-01	3.252780E-01
4347	6.595859E-01	7.821689E-01	-6.794812E-01	3.038241E-01
4348	6.657219E-01	7.713772E-01	-6.532016E-01	3.273372E-01
4349	6.533011E-01	7.714190E-01	-6.673924E-01	3.047718E-01
4350	7.721694E-01	8.894807E-01	-6.170278E-01	2.567699E-01
4351	7.784812E-01	9.002613E-01	-6.098783E-01	2.365599E-01
4352	6.594281E-01	7.606201E-01	-6.405985E-01	3.280222E-01
4353	6.470161E-01	7.606668E-01	-6.538718E-01	3.043655E-01
4354	6.531393E-01	7.498585E-01	-6.265614E-01	3.273631E-01
4355	6.407318E-01	7.499161E-01	-6.389471E-01	3.026212E-01
4356	6.346075E-01	7.607202E-01	-6.661644E-01	2.802539E-01
4357	6.283271E-01	7.499759E-01	-6.503682E-01	2.774325E-01
4358	6.344484E-01	7.391703E-01	-6.226505E-01	2.995598E-01
4359	6.220481E-01	7.392355E-01	-6.332157E-01	2.733210E-01
4360	6.159232E-01	7.500368E-01	-6.608074E-01	2.518328E-01
4361	6.096496E-01	7.393007E-01	-6.428230E-01	2.466815E-01
4362	6.157740E-01	7.285006E-01	-6.147409E-01	2.679561E-01
4363	6.033797E-01	7.285700E-01	-6.235398E-01	2.403041E-01
4364	5.972452E-01	7.393640E-01	-6.514589E-01	2.196662E-01
4365	5.909793E-01	7.286347E-01	-6.313902E-01	2.122873E-01
4366	5.971158E-01	7.178463E-01	-6.029996E-01	2.327423E-01
4367	5.847211E-01	7.179093E-01	-6.100833E-01	2.037632E-01
